year,country,production_tonnes,source,source_priority
1925,New Zealand,3.5,CLIO,1
1926,New Zealand,3.8,CLIO,1
1927,New Zealand,3.9,CLIO,1
1928,New Zealand,3.8,CLIO,1
1929,New Zealand,3.7,CLIO,1
1930,New Zealand,3.8,CLIO,1
1931,New Zealand,4,CLIO,1
1932,New Zealand,5.2,CLIO,1
1933,New Zealand,5,CLIO,1
1934,New Zealand,5,CLIO,1
1935,New Zealand,5.1,CLIO,1
1936,New Zealand,5.1,CLIO,1
1937,New Zealand,5.2,CLIO,1
1938,New Zealand,4.7,CLIO,1
1939,New Zealand,5.6,CLIO,1
1940,New Zealand,5.8,CLIO,1
1941,New Zealand,5.4,CLIO,1
1942,New Zealand,5.2,CLIO,1
1943,New Zealand,4.6,CLIO,1
1944,New Zealand,4.4,CLIO,1
1945,New Zealand,4,CLIO,1
1946,New Zealand,3.7,CLIO,1
1947,New Zealand,3.5,CLIO,1
1948,New Zealand,2.9,CLIO,1
1949,New Zealand,2.6,CLIO,1
1950,New Zealand,2.4,CLIO,1
1951,New Zealand,2.3,CLIO,1
1952,New Zealand,1.8,CLIO,1
1953,New Zealand,1.2,CLIO,1
1954,New Zealand,1.3,CLIO,1
1955,New Zealand,0.8,CLIO,1
1956,New Zealand,0.8,CLIO,1
1957,New Zealand,0.9,CLIO,1
1958,New Zealand,0.8,CLIO,1
1959,New Zealand,1.1,CLIO,1
1960,New Zealand,1,CLIO,1
1961,New Zealand,0.9,CLIO,1
1962,New Zealand,0.7,CLIO,1
1963,New Zealand,0.4,CLIO,1
1964,New Zealand,0.3,CLIO,1
1965,New Zealand,0.4,CLIO,1
1966,New Zealand,0.3,CLIO,1
1967,New Zealand,0.3,CLIO,1
1968,New Zealand,0.3,CLIO,1
1969,New Zealand,0.3,CLIO,1
1970,New Zealand,0.4,CLIO,1
1971,New Zealand,0.3,CLIO,1
1972,New Zealand,0.4,CLIO,1
1973,New Zealand,0.3,CLIO,1
1974,New Zealand,0.1,CLIO,1
1975,New Zealand,0.1,CLIO,1
1976,New Zealand,0.1,CLIO,1
1977,New Zealand,0.1,CLIO,1
1978,New Zealand,0.2,CLIO,1
1979,New Zealand,0.2,CLIO,1
1980,New Zealand,0.2,CLIO,1
1981,New Zealand,0.2,CLIO,1
1982,New Zealand,0.2,CLIO,1
1983,New Zealand,0.3,CLIO,1
1984,New Zealand,0.7,CLIO,1
1985,New Zealand,1.4,CLIO,1
1986,New Zealand,1.3,CLIO,1
1987,New Zealand,1.1,CLIO,1
1988,New Zealand,2.4,CLIO,1
1989,New Zealand,4.8,CLIO,1
1990,New Zealand,4.6,CLIO,1
1991,New Zealand,6.6,CLIO,1
1992,New Zealand,10.5,CLIO,1
1993,New Zealand,11,CLIO,1
1994,New Zealand,10.118,CLIO,1
1995,New Zealand,12.1,CLIO,1
1996,New Zealand,11.9,CLIO,1
1997,New Zealand,11.4,CLIO,1
1998,New Zealand,7.5,CLIO,1
1999,New Zealand,8.6,CLIO,1
2000,New Zealand,9.9,CLIO,1
2001,New Zealand,9.9,CLIO,1
2002,New Zealand,9.8,CLIO,1
2003,New Zealand,9.5,CLIO,1
2004,New Zealand,10.151,CLIO,1
2005,New Zealand,10.583,CLIO,1
2006,New Zealand,10.618,CLIO,1
2007,New Zealand,10.638,CLIO,1
2008,New Zealand,13.403,CLIO,1
2009,New Zealand,13.442,CLIO,1
2010,New Zealand,13.469,CLIO,1
2011,New Zealand,11.761,CLIO,1
2012,New Zealand,10.164,CLIO,1
1930,Nicaragua,0.9,CLIO,1
1931,Nicaragua,0.9,CLIO,1
1932,Nicaragua,0.9,CLIO,1
1933,Nicaragua,0.9,CLIO,1
1934,Nicaragua,1.1,CLIO,1
1935,Nicaragua,0.8,CLIO,1
1936,Nicaragua,0.8,CLIO,1
1937,Nicaragua,0.9,CLIO,1
1938,Nicaragua,1.5,CLIO,1
1939,Nicaragua,3.3,CLIO,1
1940,Nicaragua,5.3,CLIO,1
1941,Nicaragua,6.9,CLIO,1
1942,Nicaragua,7.8,CLIO,1
1943,Nicaragua,7,CLIO,1
1944,Nicaragua,7.1,CLIO,1
1945,Nicaragua,6.6,CLIO,1
1946,Nicaragua,6.6,CLIO,1
1947,Nicaragua,6.8,CLIO,1
1948,Nicaragua,7,CLIO,1
1949,Nicaragua,6.9,CLIO,1
1950,Nicaragua,7.3,CLIO,1
1951,Nicaragua,7.8,CLIO,1
1952,Nicaragua,7.9,CLIO,1
1953,Nicaragua,8.1,CLIO,1
1954,Nicaragua,7.3,CLIO,1
1955,Nicaragua,7.1,CLIO,1
1956,Nicaragua,6.7,CLIO,1
1957,Nicaragua,6.2,CLIO,1
1958,Nicaragua,6.5,CLIO,1
1959,Nicaragua,6.5,CLIO,1
1960,Nicaragua,6.2,CLIO,1
1961,Nicaragua,7,CLIO,1
1962,Nicaragua,6.9,CLIO,1
1963,Nicaragua,6.3,CLIO,1
1964,Nicaragua,6.2,CLIO,1
1965,Nicaragua,4.9,CLIO,1
1966,Nicaragua,4.6,CLIO,1
1967,Nicaragua,4.4,CLIO,1
1968,Nicaragua,4.3,CLIO,1
1969,Nicaragua,3.4,CLIO,1
1970,Nicaragua,3.5,CLIO,1
1971,Nicaragua,3.4,CLIO,1
1972,Nicaragua,2.6,CLIO,1
1973,Nicaragua,2.4,CLIO,1
1974,Nicaragua,2.3,CLIO,1
1975,Nicaragua,2.2,CLIO,1
1976,Nicaragua,2.359,CLIO,1
1977,Nicaragua,2.046,CLIO,1
1978,Nicaragua,2.3,CLIO,1
1979,Nicaragua,1.9,CLIO,1
1980,Nicaragua,1.87,CLIO,1
1981,Nicaragua,1.56,CLIO,1
1982,Nicaragua,1.692,CLIO,1
1983,Nicaragua,1.444,CLIO,1
1984,Nicaragua,1.1,CLIO,1
1985,Nicaragua,0.762,CLIO,1
1986,Nicaragua,0.746,CLIO,1
1987,Nicaragua,0.948,CLIO,1
1988,Nicaragua,0.881,CLIO,1
1989,Nicaragua,1.399,CLIO,1
1990,Nicaragua,1.2,CLIO,1
1991,Nicaragua,1.014,CLIO,1
1992,Nicaragua,1.188,CLIO,1
1993,Nicaragua,1.214,CLIO,1
1994,Nicaragua,1.045,CLIO,1
1995,Nicaragua,1.3,CLIO,1
1996,Nicaragua,1.5,CLIO,1
1997,Nicaragua,2.6,CLIO,1
1998,Nicaragua,3.8,CLIO,1
1999,Nicaragua,4.5,CLIO,1
2000,Nicaragua,3.7,CLIO,1
2001,Nicaragua,3.8,CLIO,1
2002,Nicaragua,3.9,CLIO,1
2003,Nicaragua,3.9,CLIO,1
2004,Nicaragua,3.5,CLIO,1
2005,Nicaragua,3.674,CLIO,1
2006,Nicaragua,3.395,CLIO,1
2007,Nicaragua,3.33,CLIO,1
2008,Nicaragua,2.96,CLIO,1
2009,Nicaragua,2.59,CLIO,1
2010,Nicaragua,4.924,CLIO,1
2011,Nicaragua,6.395,CLIO,1
2012,Nicaragua,6.292,CLIO,1
1995,Niger,1,CLIO,1
1996,Niger,1,CLIO,1
2004,Niger,1.59,CLIO,1
2005,Niger,4.962,CLIO,1
2006,Niger,2.615,CLIO,1
2007,Niger,3.427,CLIO,1
2008,Niger,2.314,CLIO,1
2009,Niger,2.067,CLIO,1
2010,Niger,1.929,CLIO,1
2011,Niger,1.453,CLIO,1
2012,Niger,1.549,CLIO,1
1914,Nigeria,0.009922333085,CLIO,1
1915,Nigeria,0.0399444780479,CLIO,1
1916,Nigeria,0.0686908944713,CLIO,1
1917,Nigeria,0.0812497332046,CLIO,1
1918,Nigeria,0.0401145751865,CLIO,1
1919,Nigeria,0.0231473856112,CLIO,1
1920,Nigeria,0.0437149646202,CLIO,1
1921,Nigeria,0.0061801960358,CLIO,1
1922,Nigeria,0.0199013652162,CLIO,1
1923,Nigeria,0.0268186488526,CLIO,1
1924,Nigeria,0.0408800123102,CLIO,1
1925,Nigeria,0.0286613678541,CLIO,1
1926,Nigeria,0.0037704865723,CLIO,1
1927,Nigeria,6.236895082e-4,CLIO,1
1928,Nigeria,0.0024380589866,CLIO,1
1929,Nigeria,0.0054431084352,CLIO,1
1930,Nigeria,0.007370876006,CLIO,1
1931,Nigeria,0.0198163166469,CLIO,1
1932,Nigeria,0.0765720618931,CLIO,1
1933,Nigeria,0.502296850286,CLIO,1
1934,Nigeria,1.04958439373,CLIO,1
1935,Nigeria,1.10455411902,CLIO,1
1936,Nigeria,0.945853488708,CLIO,1
1937,Nigeria,0.693599432165,CLIO,1
1938,Nigeria,0.703493415727,CLIO,1
1939,Nigeria,0.680048360123,CLIO,1
1940,Nigeria,0.65359825507,CLIO,1
1941,Nigeria,0.546607154891,CLIO,1
1942,Nigeria,1.09137159078,CLIO,1
1943,Nigeria,0.434399742461,CLIO,1
1944,Nigeria,0.22441482486,CLIO,1
1945,Nigeria,0.229857933295,CLIO,1
1946,Nigeria,0.138374022251,CLIO,1
1947,Nigeria,0.0624539993893,CLIO,1
1948,Nigeria,0.0821852674669,CLIO,1
1949,Nigeria,0.0712990505965,CLIO,1
1950,Nigeria,0.0634178831747,CLIO,1
1951,Nigeria,0.0450190426828,CLIO,1
1952,Nigeria,0.0305891354249,CLIO,1
1953,Nigeria,0.0195328214159,CLIO,1
1954,Nigeria,0.020695151863,CLIO,1
1955,Nigeria,0.0195044718928,CLIO,1
1956,Nigeria,0.012473790164,CLIO,1
1957,Nigeria,0.0110279644859,CLIO,1
1958,Nigeria,0.0182570928764,CLIO,1
1959,Nigeria,0.0240403955888,CLIO,1
1960,Nigeria,0.0220842784949,CLIO,1
1961,Nigeria,0.0153937910433,CLIO,1
1962,Nigeria,0.0093269930999,CLIO,1
1963,Nigeria,0.0071440798212,CLIO,1
1964,Nigeria,0.0055281570045,CLIO,1
1965,Nigeria,0.0017860199553,CLIO,1
1970,Nigeria,0.004,CLIO,1
1971,Nigeria,0.001,CLIO,1
2004,Nigeria,0.03,CLIO,1
2005,Nigeria,0.04,CLIO,1
2006,Nigeria,0.04,CLIO,1
2007,Nigeria,0.18,CLIO,1
2008,Nigeria,2.89,CLIO,1
2009,Nigeria,1.35,CLIO,1
2010,Nigeria,3.718,CLIO,1
2011,Nigeria,3.7,CLIO,1
2012,Nigeria,4,CLIO,1
1970,North Korea,5,CLIO,1
1971,North Korea,5,CLIO,1
1972,North Korea,5,CLIO,1
1973,North Korea,5,CLIO,1
1974,North Korea,5,CLIO,1
1975,North Korea,5,CLIO,1
1976,North Korea,5,CLIO,1
1977,North Korea,5,CLIO,1
1978,North Korea,5,CLIO,1
1979,North Korea,5,CLIO,1
1980,North Korea,5,CLIO,1
1981,North Korea,5,CLIO,1
1982,North Korea,5,CLIO,1
1983,North Korea,5,CLIO,1
1984,North Korea,5,CLIO,1
1985,North Korea,5,CLIO,1
1986,North Korea,5,CLIO,1
1987,North Korea,5,CLIO,1
1988,North Korea,5,CLIO,1
1989,North Korea,5,CLIO,1
1990,North Korea,5,CLIO,1
1991,North Korea,5,CLIO,1
1992,North Korea,5,CLIO,1
1993,North Korea,0.5,CLIO,1
1994,North Korea,0.5,CLIO,1
1995,North Korea,5,CLIO,1
1996,North Korea,5,CLIO,1
1997,North Korea,5,CLIO,1
1998,North Korea,4.5,CLIO,1
1999,North Korea,2.5,CLIO,1
2000,North Korea,6.6,CLIO,1
2001,North Korea,6.6,CLIO,1
2002,North Korea,6.6,CLIO,1
2003,North Korea,6.3,CLIO,1
2004,North Korea,6,CLIO,1
2008,North Korea,2,CLIO,1
2009,North Korea,2,CLIO,1
2010,North Korea,2,CLIO,1
2011,North Korea,2,CLIO,1
2012,North Korea,2,CLIO,1
1934,Norway,0.0036570884799,CLIO,1
1935,Norway,0.0065487398361,CLIO,1
1936,Norway,0.0011906799702,CLIO,1
1937,Norway,0.0027215542176,CLIO,1
1938,Norway,7.370876006e-4,CLIO,1
1991,Oman,0.058,CLIO,1
1992,Oman,0.387,CLIO,1
1993,Oman,0.431,CLIO,1
1994,Oman,0.137,CLIO,1
1995,Oman,0.6,CLIO,1
1996,Oman,0.6,CLIO,1
1997,Oman,0.6,CLIO,1
1998,Oman,0.9,CLIO,1
1999,Oman,0.6,CLIO,1
2000,Oman,0.6,CLIO,1
2001,Oman,0.6,CLIO,1
2002,Oman,0.2,CLIO,1
2004,Oman,0.2,CLIO,1
2005,Oman,0.4,CLIO,1
2006,Oman,0.358,CLIO,1
2007,Oman,0.248,CLIO,1
2008,Oman,0.118,CLIO,1
2009,Oman,0.093,CLIO,1
2010,Oman,0.82,CLIO,1
2011,Oman,0.04,CLIO,1
2012,Oman,0.019,CLIO,1
1930,Panama,0.0034302922951,CLIO,1
1931,Panama,0.15592237705,CLIO,1
1932,Panama,0.093269930999,CLIO,1
1933,Panama,0.0183137919226,CLIO,1
1934,Panama,0.426745371224,CLIO,1
1935,Panama,0.147360821074,CLIO,1
1936,Panama,0.260503767766,CLIO,1
1938,Panama,0.0534955500897,CLIO,1
1939,Panama,0.106991100179,CLIO,1
1940,Panama,0.0746726438454,CLIO,1
1941,Panama,0.0596757461255,CLIO,1
1942,Panama,0.0027782532638,CLIO,1
1948,Panama,0.0283495231,CLIO,1
1949,Panama,0.273771344577,CLIO,1
1950,Panama,0.0316947668258,CLIO,1
1951,Panama,0.0768839066472,CLIO,1
1995,Panama,1.1,CLIO,1
1996,Panama,0.9,CLIO,1
1997,Panama,1.2,CLIO,1
1998,Panama,1.5,CLIO,1
1999,Panama,1.5,CLIO,1
2000,Panama,1.5,CLIO,1
2004,Panama,0.2,CLIO,1
2009,Panama,0.8,CLIO,1
2010,Panama,0.868,CLIO,1
2011,Panama,1.728,CLIO,1
2012,Panama,2.116,CLIO,1
1913,Papua New Guinea,0.5,CLIO,1
1914,Papua New Guinea,0.4,CLIO,1
1915,Papua New Guinea,0.4,CLIO,1
1916,Papua New Guinea,0.3,CLIO,1
1917,Papua New Guinea,0.3,CLIO,1
1918,Papua New Guinea,0.2,CLIO,1
1919,Papua New Guinea,0.2,CLIO,1
1920,Papua New Guinea,0.1,CLIO,1
1921,Papua New Guinea,0.1,CLIO,1
1922,Papua New Guinea,0.4,CLIO,1
1923,Papua New Guinea,0.2,CLIO,1
1924,Papua New Guinea,0.1,CLIO,1
1925,Papua New Guinea,0.1,CLIO,1
1926,Papua New Guinea,0.4,CLIO,1
1927,Papua New Guinea,1.6,CLIO,1
1928,Papua New Guinea,1.8,CLIO,1
1929,Papua New Guinea,1.2,CLIO,1
1930,Papua New Guinea,1,CLIO,1
1931,Papua New Guinea,1.8,CLIO,1
1932,Papua New Guinea,3.7,CLIO,1
1933,Papua New Guinea,5.1,CLIO,1
1934,Papua New Guinea,6.1,CLIO,1
1935,Papua New Guinea,6.3,CLIO,1
1936,Papua New Guinea,7.5,CLIO,1
1937,Papua New Guinea,7.5,CLIO,1
1938,Papua New Guinea,8.3,CLIO,1
1939,Papua New Guinea,8.8,CLIO,1
1940,Papua New Guinea,9.8,CLIO,1
1941,Papua New Guinea,7,CLIO,1
1947,Papua New Guinea,1.9,CLIO,1
1948,Papua New Guinea,2.7,CLIO,1
1949,Papua New Guinea,2.9,CLIO,1
1950,Papua New Guinea,2.5,CLIO,1
1951,Papua New Guinea,2.9,CLIO,1
1952,Papua New Guinea,3.8,CLIO,1
1953,Papua New Guinea,3.8,CLIO,1
1954,Papua New Guinea,2.7,CLIO,1
1955,Papua New Guinea,2.3,CLIO,1
1956,Papua New Guinea,2.5,CLIO,1
1957,Papua New Guinea,2.1,CLIO,1
1958,Papua New Guinea,1.4,CLIO,1
1959,Papua New Guinea,1.5,CLIO,1
1960,Papua New Guinea,1.4,CLIO,1
1961,Papua New Guinea,1.3,CLIO,1
1962,Papua New Guinea,1.2,CLIO,1
1963,Papua New Guinea,1.4,CLIO,1
1964,Papua New Guinea,1.2,CLIO,1
1965,Papua New Guinea,1,CLIO,1
1966,Papua New Guinea,0.9,CLIO,1
1967,Papua New Guinea,0.9,CLIO,1
1968,Papua New Guinea,0.8,CLIO,1
1969,Papua New Guinea,0.8,CLIO,1
1970,Papua New Guinea,0.7,CLIO,1
1971,Papua New Guinea,0.7,CLIO,1
1972,Papua New Guinea,12.2,CLIO,1
1973,Papua New Guinea,21.6,CLIO,1
1974,Papua New Guinea,20.5,CLIO,1
1975,Papua New Guinea,18.2,CLIO,1
1976,Papua New Guinea,20.2,CLIO,1
1977,Papua New Guinea,22.3,CLIO,1
1978,Papua New Guinea,23.4,CLIO,1
1979,Papua New Guinea,19.6,CLIO,1
1980,Papua New Guinea,14,CLIO,1
1981,Papua New Guinea,16.8,CLIO,1
1982,Papua New Guinea,17.5,CLIO,1
1983,Papua New Guinea,18.1,CLIO,1
1984,Papua New Guinea,17.2,CLIO,1
1985,Papua New Guinea,39.2,CLIO,1
1986,Papua New Guinea,34.1,CLIO,1
1987,Papua New Guinea,36.4,CLIO,1
1988,Papua New Guinea,38.1,CLIO,1
1989,Papua New Guinea,27.5,CLIO,1
1990,Papua New Guinea,31,CLIO,1
1991,Papua New Guinea,60.8,CLIO,1
1992,Papua New Guinea,71.2,CLIO,1
1993,Papua New Guinea,60.6,CLIO,1
1994,Papua New Guinea,58.654,CLIO,1
1995,Papua New Guinea,55.2,CLIO,1
1996,Papua New Guinea,46.9,CLIO,1
1997,Papua New Guinea,44.3,CLIO,1
1998,Papua New Guinea,58.2,CLIO,1
1999,Papua New Guinea,63,CLIO,1
2000,Papua New Guinea,72.8,CLIO,1
2001,Papua New Guinea,69.1,CLIO,1
2002,Papua New Guinea,59.1,CLIO,1
2003,Papua New Guinea,68.4,CLIO,1
2004,Papua New Guinea,67.3,CLIO,1
2005,Papua New Guinea,70.5,CLIO,1
2006,Papua New Guinea,56.7,CLIO,1
2007,Papua New Guinea,57.5,CLIO,1
2008,Papua New Guinea,67.466,CLIO,1
2009,Papua New Guinea,68.173,CLIO,1
2010,Papua New Guinea,66.901,CLIO,1
2011,Papua New Guinea,62.271,CLIO,1
2012,Papua New Guinea,55.839,CLIO,1
1536,Peru,8.541,TePaske,4
1546,Peru,4.827,TePaske,4
1556,Peru,3.533,TePaske,4
1566,Peru,1.183,TePaske,4
1576,Peru,1.104,TePaske,4
1586,Peru,1.002,TePaske,4
1596,Peru,0.161,TePaske,4
1606,Peru,0.08,TePaske,4
1616,Peru,0.001,TePaske,4
1656,Peru,0.002,TePaske,4
1666,Peru,0.07,TePaske,4
1676,Peru,0.08,TePaske,4
1686,Peru,0.267,TePaske,4
1696,Peru,0.55,TePaske,4
1706,Peru,0.62,TePaske,4
1716,Peru,0.404,TePaske,4
1726,Peru,0.332,TePaske,4
1736,Peru,0.286,TePaske,4
1746,Peru,0.257,TePaske,4
1756,Peru,0.191,TePaske,4
1766,Peru,1.299,TePaske,4
1776,Peru,5.844,TePaske,4
1786,Peru,11.758,TePaske,4
1796,Peru,15.725,TePaske,4
1801,Peru,0.1,CLIO,1
1802,Peru,0.1,CLIO,1
1803,Peru,0.1,CLIO,1
1804,Peru,0.1,CLIO,1
1805,Peru,0.1,CLIO,1
1806,Peru,11.747,TePaske,4
1807,Peru,0.1,CLIO,1
1808,Peru,0.1,CLIO,1
1809,Peru,0.1,CLIO,1
1810,Peru,0.1,CLIO,1
1841,Peru,0.1,CLIO,1
1842,Peru,0.1,CLIO,1
1843,Peru,0.1,CLIO,1
1844,Peru,0.1,CLIO,1
1845,Peru,0.1,CLIO,1
1846,Peru,0.1,CLIO,1
1847,Peru,0.1,CLIO,1
1848,Peru,0.1,CLIO,1
1849,Peru,0.1,CLIO,1
1850,Peru,0.1,CLIO,1
1851,Peru,0.1,CLIO,1
1852,Peru,0.1,CLIO,1
1853,Peru,0.1,CLIO,1
1854,Peru,0.1,CLIO,1
1855,Peru,0.1,CLIO,1
1856,Peru,0.1,CLIO,1
1857,Peru,0.1,CLIO,1
1858,Peru,0.1,CLIO,1
1859,Peru,0.1,CLIO,1
1860,Peru,0.1,CLIO,1
1861,Peru,0.1,CLIO,1
1862,Peru,0.1,CLIO,1
1863,Peru,0.1,CLIO,1
1864,Peru,0.1,CLIO,1
1865,Peru,0.1,CLIO,1
1866,Peru,0.1,CLIO,1
1867,Peru,0.1,CLIO,1
1868,Peru,0.1,CLIO,1
1869,Peru,0.1,CLIO,1
1870,Peru,0.1,CLIO,1
1871,Peru,0.1,CLIO,1
1872,Peru,0.1,CLIO,1
1873,Peru,0.1,CLIO,1
1874,Peru,0.1,CLIO,1
1875,Peru,0.1,CLIO,1
1876,Peru,0.3,CLIO,1
1877,Peru,0.3,CLIO,1
1878,Peru,0.3,CLIO,1
1879,Peru,0.3,CLIO,1
1880,Peru,0.3,CLIO,1
1881,Peru,0.2,CLIO,1
1882,Peru,0.2,CLIO,1
1883,Peru,0.2,CLIO,1
1884,Peru,0.2,CLIO,1
1885,Peru,0.2,CLIO,1
1886,Peru,0.1,CLIO,1
1887,Peru,0.1,CLIO,1
1888,Peru,0.1,CLIO,1
1889,Peru,0.1,CLIO,1
1890,Peru,0.1,CLIO,1
1891,Peru,0.1,CLIO,1
1892,Peru,0.1,CLIO,1
1894,Peru,3.6,CLIO,1
1895,Peru,0.1,CLIO,1
1896,Peru,0.2,CLIO,1
1897,Peru,0.9,CLIO,1
1898,Peru,0.9,CLIO,1
1899,Peru,1.3,CLIO,1
1900,Peru,1.6,CLIO,1
1901,Peru,0.8,CLIO,1
1902,Peru,3.5,CLIO,1
1903,Peru,0.9,CLIO,1
1904,Peru,2,CLIO,1
1905,Peru,0.8,CLIO,1
1906,Peru,1.2,CLIO,1
1907,Peru,0.7,CLIO,1
1908,Peru,0.7,CLIO,1
1909,Peru,0.7,CLIO,1
1910,Peru,0.7,CLIO,1
1911,Peru,0.7,CLIO,1
1912,Peru,0.7,CLIO,1
1913,Peru,0.7,CLIO,1
1914,Peru,1.5,CLIO,1
1915,Peru,1.7,CLIO,1
1916,Peru,1.9,CLIO,1
1917,Peru,1.9,CLIO,1
1918,Peru,1.8,CLIO,1
1919,Peru,2,CLIO,1
1920,Peru,2,CLIO,1
1921,Peru,2.4,CLIO,1
1922,Peru,2.5,CLIO,1
1923,Peru,3.7,CLIO,1
1924,Peru,3.7,CLIO,1
1925,Peru,3.7,CLIO,1
1926,Peru,2.9,CLIO,1
1927,Peru,2.9,CLIO,1
1928,Peru,2.2,CLIO,1
1929,Peru,3.7,CLIO,1
1930,Peru,2.8,CLIO,1
1931,Peru,2.5,CLIO,1
1932,Peru,2.7,CLIO,1
1933,Peru,3,CLIO,1
1934,Peru,3.1,CLIO,1
1935,Peru,3.5,CLIO,1
1936,Peru,4.7,CLIO,1
1937,Peru,7.6,CLIO,1
1938,Peru,8.1,CLIO,1
1939,Peru,8.3,CLIO,1
1940,Peru,8.7,CLIO,1
1941,Peru,8.9,CLIO,1
1942,Peru,8,CLIO,1
1943,Peru,6.2,CLIO,1
1944,Peru,5.4,CLIO,1
1945,Peru,5.4,CLIO,1
1946,Peru,4.9,CLIO,1
1947,Peru,3.6,CLIO,1
1948,Peru,3.5,CLIO,1
1949,Peru,3.5,CLIO,1
1950,Peru,4.6,CLIO,1
1951,Peru,4.9,CLIO,1
1952,Peru,4.2,CLIO,1
1953,Peru,4.4,CLIO,1
1954,Peru,4.6,CLIO,1
1955,Peru,5.3,CLIO,1
1956,Peru,5.2,CLIO,1
1957,Peru,5,CLIO,1
1958,Peru,4.9,CLIO,1
1959,Peru,4.7,CLIO,1
1960,Peru,4.5,CLIO,1
1961,Peru,4.3,CLIO,1
1962,Peru,3.8,CLIO,1
1963,Peru,3.1,CLIO,1
1964,Peru,2.8,CLIO,1
1965,Peru,3.3,CLIO,1
1966,Peru,3,CLIO,1
1967,Peru,2.6,CLIO,1
1968,Peru,2.6,CLIO,1
1969,Peru,2.9,CLIO,1
1970,Peru,3,CLIO,1
1971,Peru,2.7,CLIO,1
1972,Peru,2.8,CLIO,1
1973,Peru,1.9,CLIO,1
1974,Peru,2.3,CLIO,1
1975,Peru,3.135,CLIO,1
1976,Peru,2.5,CLIO,1
1977,Peru,3.247,CLIO,1
1978,Peru,3.504,CLIO,1
1979,Peru,4.155,CLIO,1
1980,Peru,3.87,CLIO,1
1981,Peru,4.821,CLIO,1
1982,Peru,4.306,CLIO,1
1983,Peru,4.815,CLIO,1
1984,Peru,5.1,CLIO,1
1985,Peru,6.43,CLIO,1
1986,Peru,8.846,CLIO,1
1987,Peru,8.933,CLIO,1
1988,Peru,9.72,CLIO,1
1989,Peru,9.898,CLIO,1
1990,Peru,9.097,CLIO,1
1991,Peru,22.606,CLIO,1
1992,Peru,24.242,CLIO,1
1993,Peru,30.318,CLIO,1
1994,Peru,47.8,CLIO,1
1995,Peru,57.7,CLIO,1
1996,Peru,64.9,CLIO,1
1997,Peru,77.9,CLIO,1
1998,Peru,94.2,CLIO,1
1999,Peru,128.5,CLIO,1
2000,Peru,132.6,CLIO,1
2001,Peru,134.3,CLIO,1
2002,Peru,152.9,CLIO,1
2003,Peru,167.7,CLIO,1
2004,Peru,168.3,CLIO,1
2005,Peru,202.1,CLIO,1
2006,Peru,202.8,CLIO,1
2007,Peru,170.2,CLIO,1
2008,Peru,179.9,CLIO,1
2009,Peru,184,CLIO,1
2010,Peru,167.1,CLIO,1
2011,Peru,166.168,CLIO,1
2012,Peru,161.522,CLIO,1
1908,Philippines,0.3,CLIO,1
1909,Philippines,0.3,CLIO,1
1910,Philippines,0.2,CLIO,1
1911,Philippines,0.3,CLIO,1
1912,Philippines,0.8,CLIO,1
1913,Philippines,1.2,CLIO,1
1914,Philippines,1.6,CLIO,1
1915,Philippines,1.8,CLIO,1
1916,Philippines,2,CLIO,1
1917,Philippines,1.8,CLIO,1
1918,Philippines,1.7,CLIO,1
1919,Philippines,1.8,CLIO,1
1920,Philippines,1.6,CLIO,1
1921,Philippines,1.9,CLIO,1
1922,Philippines,2.2,CLIO,1
1923,Philippines,2.5,CLIO,1
1924,Philippines,2.5,CLIO,1
1925,Philippines,2.9,CLIO,1
1926,Philippines,3,CLIO,1
1927,Philippines,2.5,CLIO,1
1928,Philippines,3.3,CLIO,1
1929,Philippines,5,CLIO,1
1930,Philippines,5.6,CLIO,1
1931,Philippines,5.7,CLIO,1
1932,Philippines,7.1,CLIO,1
1933,Philippines,8.7,CLIO,1
1934,Philippines,10.6,CLIO,1
1935,Philippines,14.1,CLIO,1
1936,Philippines,18.6,CLIO,1
1937,Philippines,22.8,CLIO,1
1938,Philippines,28.7,CLIO,1
1939,Philippines,32.9,CLIO,1
1940,Philippines,34.9,CLIO,1
1941,Philippines,33,CLIO,1
1946,Philippines,0.3,CLIO,1
1947,Philippines,2,CLIO,1
1948,Philippines,6.5,CLIO,1
1949,Philippines,9,CLIO,1
1950,Philippines,10.4,CLIO,1
1951,Philippines,12.2,CLIO,1
1952,Philippines,14.6,CLIO,1
1953,Philippines,14.9,CLIO,1
1954,Philippines,12.9,CLIO,1
1955,Philippines,13,CLIO,1
1956,Philippines,12.6,CLIO,1
1957,Philippines,11.8,CLIO,1
1958,Philippines,13.2,CLIO,1
1959,Philippines,12.5,CLIO,1
1960,Philippines,12.8,CLIO,1
1961,Philippines,13.2,CLIO,1
1962,Philippines,13.2,CLIO,1
1963,Philippines,11.7,CLIO,1
1964,Philippines,13.2,CLIO,1
1965,Philippines,13.6,CLIO,1
1966,Philippines,14.1,CLIO,1
1967,Philippines,15.3,CLIO,1
1968,Philippines,16.4,CLIO,1
1969,Philippines,17.8,CLIO,1
1970,Philippines,18.7,CLIO,1
1971,Philippines,19.9,CLIO,1
1972,Philippines,18.9,CLIO,1
1973,Philippines,17.8,CLIO,1
1974,Philippines,16.7,CLIO,1
1975,Philippines,15.6,CLIO,1
1976,Philippines,15.6,CLIO,1
1977,Philippines,17.4,CLIO,1
1978,Philippines,18.2,CLIO,1
1979,Philippines,16.6,CLIO,1
